--17-Oct-2010 16:41:32
Researcher: Default Researcher
Subject: Unnamed
54; 5; lvl5_3; 262234; 5234; P2
55; 5; lvl5_4; 267237; 237; P1
56; 5; lvl5_4; 272638; 5638; P2
57; 3; lvl3_6; 277224; 224; P1
58; 3; lvl3_6; 283177; 6177; P2
59; 6; lvl6_6; 287501; 501; P1
60; 6; lvl6_6; 292480; 5480; P2
61; 8; lvl8_2; 298020; 1020; P1
62; 8; lvl8_2; 302414; 5414; P2
63; 7; lvl7_4; 307452; 452; P1
64; 7; lvl7_4; 312320; 5320; P2
65; 1; lvl1_2; 317523; 523; P1
66; 1; lvl1_2; 323179; 6179; P2
67; 5; lvl5_1; 327260; 260; P1
68; 5; lvl5_1; 332397; 5397; P2
69; 6; lvl6_3; 337324; 324; P1
70; 6; lvl6_3; 342150; 5150; P2
71; 10; lvl10_6; 347849; 849; P1
72; 10; lvl10_6; 352000; 5000; P2
73; 9; lvl9_6; 357011; 11; P1
74; 9; lvl9_6; 362217; 5217; P2
75; 10; lvl10_4; 367879; 879; P1
76; 10; lvl10_4; 372567; 5567; P2
77; 4; lvl4_6; 377666; 666; P1
78; 4; lvl4_6; 382724; 5724; P2
79; 4; lvl4_4; 388146; 1146; P1
80; 4; lvl4_4; 394119; 7119; P2
81; 3; lvl3_4; 398616; 1616; P1
82; 3; lvl3_4; 403345; 6345; P2
83; 5; lvl5_2; 407633; 633; P1
84; 5; lvl5_2; 412869; 5869; P2
85; 10; lvl10_5; 417544; 544; P1
86; 10; lvl10_5; 423199; 6199; P2
87; 1; lvl1_3; 428829; 1829; P1
88; 1; lvl1_3; 434576; 7576; P2
89; 4; lvl4_2; 437645; 645; P1
90; 4; lvl4_2; 442226; 5226; P2
91; 2; lvl2_5; 448177; 1177; P1
92; 2; lvl2_5; 453309; 6309; P2
93; 2; lvl2_6; 457654; 654; P1
94; 2; lvl2_6; 462346; 5346; P2
95; 1; lvl1_4; 467959; 959; P1
96; 1; lvl1_4; 473489; 6489; P2
97; 8; lvl8_6; 477737; 737; P1
98; 8; lvl8_6; 482706; 5706; P2
99; 2; lvl2_4; 488414; 1414; P1
100; 2; lvl2_4; 493410; 6410; P2
101; 10; lvl10_3; 497842; 842; P1
102; 10; lvl10_3; 502201; 5201; P2
103; 4; lvl4_1; 507559; 559; P1
104; 4; lvl4_1; 513206; 6206; P2
105; 6; lvl6_5; 519051; 2051; P1
106; 6; lvl6_5; 525028; 8028; P2
107; 7; lvl7_3; 528619; 1619; P1
108; 7; lvl7_3; 533502; 6502; P2
109; 4; lvl4_5; 538433; 1433; P1
110; 4; lvl4_5; 542090; 5090; P2
111; 2; lvl2_1; 547808; 808; P1
112; 2; lvl2_1; 552430; 5430; P2
113; 8; lvl8_3; 557059; 59; P1
114; 8; lvl8_3; 562035; 5035; P2
115; 9; lvl9_1; 567344; 344; P1
116; 9; lvl9_1; 572527; 5527; P2
117; 7; lvl7_6; 577810; 810; P1
118; 7; lvl7_6; 583195; 6195; P2
119; 5; lvl5_6; 587560; 560; P1
120; 5; lvl5_6; 592301; 5301; P2
--17-Oct-2010 17:30:59
Researcher: Default Researcher
Subject: Unnamed
1; 1; lvl1_2; 0; 3000; P1
2; 1; lvl1_2; 4971; 7971; P2
3; 7; lvl7_3; 8116; 1116; P1
4; 7; lvl7_3; 12165; 5165; P2
5; 5; lvl5_2; 18111; 1111; P1
6; 5; lvl5_2; 22612; 5612; P2
7; 3; lvl3_2; 28189; 1189; P1
8; 3; lvl3_2; 32864; 5864; P2
9; 6; lvl6_2; 38124; 1124; P1
10; 6; lvl6_2; 43334; 6334; P2
11; 10; lvl10_3; 47425; 425; P1
12; 10; lvl10_3; 52093; 5093; P2
13; 8; lvl8_4; 57779; 779; P1
14; 8; lvl8_4; 63351; 6351; P2
15; 10; lvl10_5; 69092; 2092; P1
16; 10; lvl10_5; 74846; 7846; P2
17; 2; lvl2_2; 78922; 1922; P1
18; 2; lvl2_2; 84177; 7177; P2
19; 3; lvl3_3; 88629; 1629; P1
20; 3; lvl3_3; 93060; 6060; P2
21; 2; lvl2_5; 98448; 1448; P1
22; 2; lvl2_5; 103998; 6998; P2
23; 3; lvl3_4; 107404; 404; P1
24; 3; lvl3_4; 112717; 5717; P2
25; 5; lvl5_4; 117178; 178; P1
26; 5; lvl5_4; 122266; 5266; P2
27; 7; lvl7_5; 128134; 1134; P1
28; 7; lvl7_5; 133822; 6822; P2
29; 6; lvl6_4; 137852; 852; P1
30; 6; lvl6_4; 143058; 6058; P2
31; 9; lvl9_1; 147121; 121; P1
32; 9; lvl9_1; 152746; 5746; P2
33; 10; lvl10_6; 157867; 867; P1
34; 10; lvl10_6; 163234; 6234; P2
35; 6; lvl6_6; 167489; 489; P1
36; 6; lvl6_6; 172851; 5851; P2
37; 7; lvl7_4; 177315; 315; P1
38; 7; lvl7_4; 182780; 5780; P2
39; 5; lvl5_6; 187260; 260; P1
40; 5; lvl5_6; 192463; 5463; P2
41; 3; lvl3_5; 198141; 1141; P1
42; 3; lvl3_5; 203628; 6628; P2
43; 3; lvl3_6; 207723; 723; P1
44; 3; lvl3_6; 213518; 6518; P2
45; 10; lvl10_4; 217580; 580; P1
46; 10; lvl10_4; 222937; 5937; P2
47; 9; lvl9_6; 228325; 1325; P1
48; 9; lvl9_6; 232137; 5137; P2
49; 1; lvl1_4; 237707; 707; P1
50; 1; lvl1_4; 243187; 6187; P2
51; 10; lvl10_2; 247767; 767; P1
52; 10; lvl10_2; 252545; 5545; P2
53; 3; lvl3_1; 258426; 1426; P1
54; 3; lvl3_1; 263058; 6058; P2
55; 4; lvl4_4; 269021; 2021; P1
56; 4; lvl4_4; 274510; 7510; P2
57; 2; lvl2_3; 278559; 1559; P1
58; 2; lvl2_3; 282681; 5681; P2
59; 9; lvl9_5; 287514; 514; P1
60; 9; lvl9_5; 292575; 5575; P2
61; 4; lvl4_1; 297222; 222; P1
62; 4; lvl4_1; 303142; 6142; P2
63; 9; lvl9_2; 307755; 755; P1
64; 9; lvl9_2; 313301; 6301; P2
65; 7; lvl7_1; 317704; 704; P1
66; 7; lvl7_1; 323321; 6321; P2
67; 1; lvl1_6; 328695; 1695; P1
68; 1; lvl1_6; 333745; 6745; P2
69; 5; lvl5_1; 338393; 1393; P1
70; 5; lvl5_1; 343841; 6841; P2
71; 1; lvl1_1; 349665; 2665; P1
72; 1; lvl1_1; 354376; 7376; P2
73; 5; lvl5_3; 360344; 3344; P1
74; 5; lvl5_3; 366010; 9010; P2
75; 8; lvl8_1; 369322; 2322; P1
76; 8; lvl8_1; 372610; 5610; P2
77; 2; lvl2_1; 378598; 1598; P1
78; 2; lvl2_1; 382300; 5300; P2
79; 6; lvl6_5; 387985; 985; P1
80; 6; lvl6_5; 393343; 6343; P2
81; 9; lvl9_4; 397658; 658; P1
82; 9; lvl9_4; 403318; 6318; P2
83; 4; lvl4_3; 408710; 1710; P1
84; 4; lvl4_3; 413585; 6585; P2
85; 6; lvl6_1; 418599; 1599; P1
86; 6; lvl6_1; 422486; 5486; P2
87; 9; lvl9_3; 427477; 477; P1
88; 9; lvl9_3; 432139; 5139; P2
89; 5; lvl5_5; 437261; 261; P1
90; 5; lvl5_5; 442960; 5960; P2
91; 10; lvl10_1; 448142; 1142; P1
92; 10; lvl10_1; 452474; 5474; P2
93; 4; lvl4_5; 457464; 464; P1
94; 4; lvl4_5; 462009; 5009; P2
95; 4; lvl4_6; 467752; 752; P1
96; 4; lvl4_6; 472623; 5623; P2
97; 7; lvl7_2; 478328; 1328; P1
98; 7; lvl7_2; 483062; 6062; P2
99; 2; lvl2_6; 487629; 629; P1
100; 2; lvl2_6; 493122; 6122; P2
101; 1; lvl1_5; 498254; 1254; P1
102; 1; lvl1_5; 503781; 6781; P2
103; 8; lvl8_2; 509290; 2290; P1
104; 8; lvl8_2; 514478; 7478; P2
105; 6; lvl6_3; 518489; 1489; P1
106; 6; lvl6_3; 522168; 5168; P2
107; 8; lvl8_5; 527309; 309; P1
108; 8; lvl8_5; 532158; 5158; P2
109; 7; lvl7_6; 537487; 487; P1
110; 7; lvl7_6; 542990; 5990; P2
111; 2; lvl2_4; 547728; 728; P1
112; 2; lvl2_4; 552111; 5111; P2
113; 8; lvl8_3; 557254; 254; P1
114; 8; lvl8_3; 562187; 5187; P2
115; 1; lvl1_3; 567208; 208; P1
116; 1; lvl1_3; 572297; 5297; P2
117; 8; lvl8_6; 577243; 243; P1
118; 8; lvl8_6; 582838; 5838; P2
119; 4; lvl4_2; 587912; 912; P1
120; 4; lvl4_2; 593095; 6095; P2
--17-Oct-2010 17:31:11
Researcher: Default Researcher
Subject: Unnamed
1; 5; lvl5_1; 0; 3000; P1
2; 5; lvl5_1; 3524; 6524; P2
3; 2; lvl2_5; 7333; 333; P1
4; 2; lvl2_5; 12750; 5750; P2
5; 7; lvl7_2; 17378; 378; P1
6; 7; lvl7_2; 23059; 6059; P2
7; 4; lvl4_3; 29003; 2003; P1
8; 4; lvl4_3; 33832; 6832; P2
9; 4; lvl4_4; 37579; 579; P1
10; 4; lvl4_4; 42369; 5369; P2
11; 7; lvl7_5; 47511; 511; P1
12; 7; lvl7_5; 53066; 6066; P2
13; 9; lvl9_6; 57460; 460; P1
14; 9; lvl9_6; 62554; 5554; P2
15; 6; lvl6_6; 68552; 1552; P1
16; 6; lvl6_6; 72200; 5200; P2
17; 6; lvl6_3; 77544; 544; P1
18; 6; lvl6_3; 82241; 5241; P2
19; 8; lvl8_2; 87259; 259; P1
20; 8; lvl8_2; 92411; 5411; P2
21; 10; lvl10_1; 98252; 1252; P1
22; 10; lvl10_1; 103287; 6287; P2
23; 3; lvl3_6; 107918; 918; P1
24; 3; lvl3_6; 113370; 6370; P2
25; 8; lvl8_6; 118264; 1264; P1
26; 8; lvl8_6; 123485; 6485; P2
27; 3; lvl3_1; 127784; 784; P1
28; 3; lvl3_1; 132238; 5238; P2
29; 1; lvl1_2; 138023; 1023; P1
30; 1; lvl1_2; 142654; 5654; P2
31; 5; lvl5_4; 147447; 447; P1
32; 5; lvl5_4; 152149; 5149; P2
33; 2; lvl2_6; 157990; 990; P1
34; 2; lvl2_6; 163398; 6398; P2
35; 6; lvl6_1; 168253; 1253; P1
36; 6; lvl6_1; 173017; 6017; P2
37; 10; lvl10_3; 177345; 345; P1
38; 10; lvl10_3; 183244; 6244; P2
39; 4; lvl4_2; 187255; 255; P1
40; 4; lvl4_2; 193176; 6176; P2
41; 9; lvl9_1; 198012; 1012; P1
42; 9; lvl9_1; 202191; 5191; P2
43; 9; lvl9_5; 207540; 540; P1
44; 9; lvl9_5; 212277; 5277; P2
45; 6; lvl6_2; 217925; 925; P1
46; 6; lvl6_2; 223791; 6791; P2
47; 9; lvl9_3; 228237; 1237; P1
48; 9; lvl9_3; 233719; 6719; P2
49; 4; lvl4_1; 238929; 1929; P1
50; 4; lvl4_1; 244327; 7327; P2
51; 2; lvl2_4; 249020; 2020; P1
52; 2; lvl2_4; 252243; 5243; P2
53; 1; lvl1_5; 258106; 1106; P1
54; 1; lvl1_5; 263904; 6904; P2
55; 3; lvl3_2; 267702; 702; P1
56; 3; lvl3_2; 272233; 5233; P2
57; 5; lvl5_5; 277612; 612; P1
58; 5; lvl5_5; 282106; 5106; P2
59; 7; lvl7_1; 287155; 155; P1
60; 7; lvl7_1; 293036; 6036; P2
61; 6; lvl6_5; 298124; 1124; P1
62; 6; lvl6_5; 303842; 6842; P2
63; 5; lvl5_6; 307996; 996; P1
64; 5; lvl5_6; 312875; 5875; P2
65; 1; lvl1_6; 317233; 233; P1
66; 1; lvl1_6; 322001; 5001; P2
67; 8; lvl8_5; 327366; 366; P1
68; 8; lvl8_5; 332488; 5488; P2
69; 3; lvl3_4; 337810; 810; P1
70; 3; lvl3_4; 342983; 5983; P2
71; 1; lvl1_3; 348933; 1933; P1
72; 1; lvl1_3; 354819; 7819; P2
73; 10; lvl10_2; 358668; 1668; P1
74; 10; lvl10_2; 363396; 6396; P2
75; 6; lvl6_4; 368808; 1808; P1
76; 6; lvl6_4; 374537; 7537; P2
77; 2; lvl2_2; 378035; 1035; P1
78; 2; lvl2_2; 382421; 5421; P2
79; 5; lvl5_2; 387757; 757; P1
80; 5; lvl5_2; 393298; 6298; P2
81; 7; lvl7_4; 397317; 317; P1
82; 7; lvl7_4; 403031; 6031; P2
83; 10; lvl10_4; 408959; 1959; P1
84; 10; lvl10_4; 413933; 6933; P2
85; 1; lvl1_1; 419432; 2432; P1
86; 1; lvl1_1; 425004; 8004; P2
87; 8; lvl8_3; 430704; 3704; P1
88; 8; lvl8_3; 434668; 7668; P2
89; 9; lvl9_2; 437846; 846; P1
90; 9; lvl9_2; 443053; 6053; P2
91; 10; lvl10_5; 447748; 748; P1
92; 10; lvl10_5; 453468; 6468; P2
93; 8; lvl8_4; 458252; 1252; P1
94; 8; lvl8_4; 463355; 6355; P2
95; 3; lvl3_5; 467626; 626; P1
96; 3; lvl3_5; 472252; 5252; P2
97; 3; lvl3_3; 478058; 1058; P1
98; 3; lvl3_3; 483595; 6595; P2
99; 2; lvl2_1; 487065; 65; P1
100; 2; lvl2_1; 492985; 5985; P2
101; 4; lvl4_5; 497396; 396; P1
102; 4; lvl4_5; 502159; 5159; P2
103; 9; lvl9_4; 507923; 923; P1
104; 9; lvl9_4; 512297; 5297; P2
105; 8; lvl8_1; 517612; 612; P1
106; 8; lvl8_1; 522913; 5913; P2
107; 4; lvl4_6; 528497; 1497; P1
108; 4; lvl4_6; 532152; 5152; P2
109; 7; lvl7_3; 537390; 390; P1
110; 7; lvl7_3; 543016; 6016; P2
111; 10; lvl10_6; 548180; 1180; P1
112; 10; lvl10_6; 553663; 6663; P2
113; 2; lvl2_3; 558865; 1865; P1
114; 2; lvl2_3; 563642; 6642; P2
115; 1; lvl1_4; 567941; 941; P1
116; 1; lvl1_4; 573002; 6002; P2
117; 7; lvl7_6; 578961; 1961; P1
118; 7; lvl7_6; 584902; 7902; P2
119; 5; lvl5_3; 589539; 2539; P1
120; 5; lvl5_3; 593094; 6094; P2
--17-Oct-2010 17:42:08
Researcher: Default Researcher
Subject: Unnamed
1; 9; lvl9_2; 0; 3000; P1
2; 9; lvl9_2; 3777; 6777; P2
3; 7; lvl7_5; 8956; 1956; P1
4; 7; lvl7_5; 14773; 7773; P2
5; 4; lvl4_3; 19475; 2475; P1
6; 4; lvl4_3; 24352; 7352; P2
7; 1; lvl1_6; 28397; 1397; P1
8; 1; lvl1_6; 33896; 6896; P2
9; 3; lvl3_6; 37951; 951; P1
10; 3; lvl3_6; 42659; 5659; P2
11; 8; lvl8_2; 47794; 794; P1
12; 8; lvl8_2; 53116; 6116; P2
13; 9; lvl9_4; 57465; 465; P1
14; 9; lvl9_4; 62810; 5810; P2
15; 9; lvl9_5; 67218; 218; P1
16; 9; lvl9_5; 72084; 5084; P2
17; 5; lvl5_3; 77777; 777; P1
18; 5; lvl5_3; 83070; 6070; P2
19; 6; lvl6_6; 88499; 1499; P1
20; 6; lvl6_6; 93723; 6723; P2
21; 6; lvl6_2; 97240; 240; P1
22; 6; lvl6_2; 102193; 5193; P2
23; 1; lvl1_4; 107283; 283; P1
24; 1; lvl1_4; 113146; 6146; P2
25; 8; lvl8_4; 117971; 971; P1
26; 8; lvl8_4; 123151; 6151; P2
27; 8; lvl8_3; 128826; 1826; P1
28; 8; lvl8_3; 132127; 5127; P2
29; 4; lvl4_5; 137521; 521; P1
30; 4; lvl4_5; 142217; 5217; P2
31; 9; lvl9_3; 147000; 0; P1
32; 9; lvl9_3; 152276; 5276; P2
33; 3; lvl3_4; 157128; 128; P1
34; 3; lvl3_4; 162121; 5121; P2
35; 2; lvl2_5; 167589; 589; P1
36; 2; lvl2_5; 173404; 6404; P2
37; 8; lvl8_1; 177670; 670; P1
38; 8; lvl8_1; 182482; 5482; P2
39; 10; lvl10_1; 187214; 214; P1
40; 10; lvl10_1; 192545; 5545; P2
41; 4; lvl4_4; 197481; 481; P1
42; 4; lvl4_4; 202578; 5578; P2
43; 4; lvl4_6; 207095; 95; P1
44; 4; lvl4_6; 212936; 5936; P2
45; 6; lvl6_1; 218692; 1692; P1
46; 6; lvl6_1; 222243; 5243; P2
47; 2; lvl2_4; 228110; 1110; P1
48; 2; lvl2_4; 232425; 5425; P2
49; 8; lvl8_6; 237874; 874; P1
50; 8; lvl8_6; 243263; 6263; P2
51; 8; lvl8_5; 248180; 1180; P1
52; 8; lvl8_5; 252130; 5130; P2
53; 3; lvl3_5; 257951; 951; P1
54; 3; lvl3_5; 262542; 5542; P2
55; 7; lvl7_4; 268433; 1433; P1
56; 7; lvl7_4; 272804; 5804; P2
57; 1; lvl1_3; 277505; 505; P1
58; 1; lvl1_3; 282642; 5642; P2
59; 6; lvl6_4; 287624; 624; P1
60; 6; lvl6_4; 292599; 5599; P2
61; 9; lvl9_1; 297510; 510; P1
62; 9; lvl9_1; 303226; 6226; P2
63; 4; lvl4_1; 307176; 176; P1
64; 4; lvl4_1; 312432; 5432; P2
65; 5; lvl5_1; 317989; 989; P1
66; 5; lvl5_1; 323734; 6734; P2
67; 2; lvl2_6; 329554; 2554; P1
68; 2; lvl2_6; 334194; 7194; P2
69; 10; lvl10_6; 337774; 774; P1
70; 10; lvl10_6; 342904; 5904; P2
71; 10; lvl10_2; 348690; 1690; P1
72; 10; lvl10_2; 353834; 6834; P2
73; 2; lvl2_2; 358310; 1310; P1
74; 2; lvl2_2; 362770; 5770; P2
75; 7; lvl7_6; 368612; 1612; P1
76; 7; lvl7_6; 373077; 6077; P2
77; 1; lvl1_5; 377387; 387; P1
78; 1; lvl1_5; 382282; 5282; P2
79; 5; lvl5_4; 388100; 1100; P1
80; 5; lvl5_4; 392030; 5030; P2
81; 1; lvl1_1; 397085; 85; P1
82; 1; lvl1_1; 402794; 5794; P2
83; 7; lvl7_3; 407940; 940; P1
84; 7; lvl7_3; 412623; 5623; P2
85; 6; lvl6_3; 418085; 1085; P1
86; 6; lvl6_3; 422162; 5162; P2
87; 10; lvl10_5; 427496; 496; P1
88; 10; lvl10_5; 433408; 6408; P2
89; 10; lvl10_3; 438074; 1074; P1
90; 10; lvl10_3; 442121; 5121; P2
91; 2; lvl2_1; 447533; 533; P1
92; 2; lvl2_1; 452886; 5886; P2
93; 6; lvl6_5; 457011; 11; P1
94; 6; lvl6_5; 462666; 5666; P2
95; 5; lvl5_6; 467703; 703; P1
96; 5; lvl5_6; 472858; 5858; P2
97; 7; lvl7_1; 478455; 1455; P1
98; 7; lvl7_1; 484099; 7099; P2
99; 2; lvl2_3; 487957; 957; P1
100; 2; lvl2_3; 493947; 6947; P2
101; 3; lvl3_2; 499655; 2655; P1
102; 3; lvl3_2; 503843; 6843; P2
103; 1; lvl1_2; 507702; 702; P1
104; 1; lvl1_2; 512313; 5313; P2
105; 3; lvl3_3; 517928; 928; P1
106; 3; lvl3_3; 523353; 6353; P2
107; 10; lvl10_4; 528673; 1673; P1
108; 10; lvl10_4; 534654; 7654; P2
109; 5; lvl5_5; 538454; 1454; P1
110; 5; lvl5_5; 543474; 6474; P2
111; 5; lvl5_2; 548707; 1707; P1
112; 5; lvl5_2; 552553; 5553; P2
113; 3; lvl3_1; 557374; 374; P1
114; 3; lvl3_1; 562411; 5411; P2
115; 9; lvl9_6; 567630; 630; P1
116; 9; lvl9_6; 572495; 5495; P2
117; 7; lvl7_2; 577334; 334; P1
118; 7; lvl7_2; 582872; 5872; P2
119; 4; lvl4_2; 587937; 937; P1
120; 4; lvl4_2; 593467; 6467; P2
--17-Oct-2010 18:00:44
Researcher: Default Researcher
Subject: Unnamed
1; 8; lvl8_2; 0; 3000; P1
2; 8; lvl8_2; 4998; 7998; P2
3; 5; lvl5_2; 8915; 1915; P1
4; 5; lvl5_2; 13485; 6485; P2
5; 4; lvl4_1; 17522; 522; P1
6; 4; lvl4_1; 22651; 5651; P2
7; 3; lvl3_3; 27094; 94; P1
8; 3; lvl3_3; 32657; 5657; P2
9; 9; lvl9_2; 38561; 1561; P1
10; 9; lvl9_2; 42400; 5400; P2
11; 10; lvl10_2; 47171; 171; P1
12; 10; lvl10_2; 52534; 5534; P2
13; 2; lvl2_1; 57047; 47; P1
14; 2; lvl2_1; 62480; 5480; P2
15; 2; lvl2_2; 68204; 1204; P1
16; 2; lvl2_2; 73233; 6233; P2
17; 8; lvl8_3; 79058; 2058; P1
18; 8; lvl8_3; 83224; 6224; P2
19; 8; lvl8_6; 88333; 1333; P1
20; 8; lvl8_6; 93077; 6077; P2
21; 4; lvl4_2; 98923; 1923; P1
22; 4; lvl4_2; 102129; 5129; P2
23; 6; lvl6_2; 107032; 32; P1
24; 6; lvl6_2; 112800; 5800; P2
25; 6; lvl6_3; 117894; 894; P1
26; 6; lvl6_3; 123828; 6828; P2
27; 1; lvl1_3; 128332; 1332; P1
28; 1; lvl1_3; 133520; 6520; P2
29; 5; lvl5_3; 138056; 1056; P1
30; 5; lvl5_3; 142325; 5325; P2
31; 6; lvl6_1; 147608; 608; P1
32; 6; lvl6_1; 152104; 5104; P2
33; 9; lvl9_6; 157259; 259; P1
34; 9; lvl9_6; 162055; 5055; P2
35; 7; lvl7_2; 167607; 607; P1
36; 7; lvl7_2; 172817; 5817; P2
37; 8; lvl8_4; 177966; 966; P1
38; 8; lvl8_4; 182590; 5590; P2
39; 7; lvl7_6; 187420; 420; P1
40; 7; lvl7_6; 192026; 5026; P2
41; 2; lvl2_6; 197439; 439; P1
42; 2; lvl2_6; 202955; 5955; P2
43; 10; lvl10_1; 207426; 426; P1
44; 10; lvl10_1; 212876; 5876; P2
45; 2; lvl2_5; 218200; 1200; P1
46; 2; lvl2_5; 222747; 5747; P2
47; 10; lvl10_6; 227739; 739; P1
48; 10; lvl10_6; 232036; 5036; P2
49; 1; lvl1_6; 237029; 29; P1
50; 1; lvl1_6; 242817; 5817; P2
51; 4; lvl4_3; 247151; 151; P1
52; 4; lvl4_3; 252169; 5169; P2
53; 1; lvl1_5; 257388; 388; P1
54; 1; lvl1_5; 263151; 6151; P2
55; 5; lvl5_6; 269137; 2137; P1
56; 5; lvl5_6; 273517; 6517; P2
57; 7; lvl7_1; 277122; 122; P1
58; 7; lvl7_1; 282695; 5695; P2
59; 10; lvl10_5; 287348; 348; P1
60; 10; lvl10_5; 292844; 5844; P2
61; 5; lvl5_5; 297930; 930; P1
62; 5; lvl5_5; 303726; 6726; P2
63; 1; lvl1_2; 307310; 310; P1
64; 1; lvl1_2; 313300; 6300; P2
65; 5; lvl5_1; 317786; 786; P1
66; 5; lvl5_1; 323080; 6080; P2
67; 3; lvl3_2; 328911; 1911; P1
68; 3; lvl3_2; 333036; 6036; P2
69; 9; lvl9_5; 339013; 2013; P1
70; 9; lvl9_5; 344142; 7142; P2
71; 6; lvl6_4; 348516; 1516; P1
72; 6; lvl6_4; 352720; 5720; P2
73; 3; lvl3_6; 357145; 145; P1
74; 3; lvl3_6; 362118; 5118; P2
75; 3; lvl3_1; 367459; 459; P1
76; 3; lvl3_1; 373211; 6211; P2
77; 9; lvl9_1; 378328; 1328; P1
78; 9; lvl9_1; 382792; 5792; P2
79; 9; lvl9_3; 388528; 1528; P1
80; 9; lvl9_3; 394240; 7240; P2
81; 9; lvl9_4; 397972; 972; P1
82; 9; lvl9_4; 402609; 5609; P2
83; 8; lvl8_5; 408598; 1598; P1
84; 8; lvl8_5; 413878; 6878; P2
85; 10; lvl10_4; 418660; 1660; P1
86; 10; lvl10_4; 422020; 5020; P2
87; 7; lvl7_5; 427040; 40; P1
88; 7; lvl7_5; 432389; 5389; P2
89; 1; lvl1_1; 437316; 316; P1
90; 1; lvl1_1; 443211; 6211; P2
91; 4; lvl4_5; 449159; 2159; P1
92; 4; lvl4_5; 453630; 6630; P2
93; 4; lvl4_6; 459024; 2024; P1
94; 4; lvl4_6; 464618; 7618; P2
95; 8; lvl8_1; 470011; 3011; P1
96; 8; lvl8_1; 475127; 8127; P2
97; 5; lvl5_4; 478694; 1694; P1
98; 5; lvl5_4; 484671; 7671; P2
99; 1; lvl1_4; 490336; 3336; P1
100; 1; lvl1_4; 495912; 8912; P2
101; 3; lvl3_4; 499042; 2042; P1
102; 3; lvl3_4; 502727; 5727; P2
103; 6; lvl6_6; 508726; 1726; P1
104; 6; lvl6_6; 514559; 7559; P2
105; 4; lvl4_4; 520255; 3255; P1
106; 4; lvl4_4; 523964; 6964; P2
107; 7; lvl7_3; 527385; 385; P1
108; 7; lvl7_3; 532608; 5608; P2
109; 2; lvl2_3; 537735; 735; P1
110; 2; lvl2_3; 542471; 5471; P2
111; 10; lvl10_3; 547284; 284; P1
112; 10; lvl10_3; 552791; 5791; P2
113; 2; lvl2_4; 557193; 193; P1
114; 2; lvl2_4; 563070; 6070; P2
115; 6; lvl6_5; 567084; 84; P1
116; 6; lvl6_5; 572765; 5765; P2
117; 7; lvl7_4; 577744; 744; P1
118; 7; lvl7_4; 583436; 6436; P2
119; 3; lvl3_5; 587006; 6; P1
120; 3; lvl3_5; 592065; 5065; P2
--20-Oct-2010 23:58:09
Researcher: Default Researcher
Subject: Unnamed
1; 10; lvl10_6; 0; 3000; P1
2; 10; lvl10_6; 3386; 6386; P2
3; 3; lvl3_5; 7470; 470; P1
4; 3; lvl3_5; 12469; 5469; P2
5; 2; lvl2_4; 18115; 1115; P1
